bill_id,item_name,quantity,price
3584,Mực Pattaya,1,69.000
3585,Nước Ngọt.Suối,2,10.000
3585,Mì Xào Giòn,1,89.000
3586,Beck's,15,14.000
3586,Mì Hải Sãn,1,89.000
3586,Éch Chiên Nươc Mắm,1,79.000
3586,.Rau Thêm Lẫu,1,15.000
3586,Tiger Bạc,6,15.500
3586,.Mì thêm,3,5.000
3586,Cà Nướng Mỡ Hành,1,29.000
3586,Lẫu Thái,1,129.000
3586,Nước Ngọt.Suối,1,10.000
3587,Tiger Nâu,39,14.000
3587,Mực Chiên Giòn shock,1,39.000
3587,.Ốc Hấp Tiêu,1,39.000
3587,.Sụn Gà Cháy Tỏi,1,59.000
3587,Chặng dừng nướng cọng,1,79.000
3587,.Sụn Gà Chiên Nước Mắm,1,59.000
3587,Mì Thập Cẫm,1,89.000
3587,Cá Trứng Chiên Dòn,1,49.000
3588,Nước Ngọt.Suối,4,10.000
3588,Mực Pattaya,1,69.000
3588,Salad Nga,1,39.000
3588,Mực Chiên Giòn shock,1,39.000
3588,Mì Hải Sãn,1,89.000
3588,Gỏi Sứa,1,59.000
3589,Nước Ngọt.Suối,1,10.000
3589,.Ốc Hấp Thái,1,39.000
3590,Larue,11,10.500
3590,Mực Pattaya,1,69.000
3590,Mì Thập Cẫm,1,89.000
3590,Lẩu Ếch Chanh Ớt,1,139.000
3591,Cá Trứng Chiên Dòn,3,49.000
3592,Gỏi Sứa,1,59.000
3592,Sài Gòn special,3,14.500
3592,Nước Ngọt.Suối,2,10.000
3592,Mực Pattaya,2,69.000
3593,Ốc Bưu Quay Lu,1,49.000
3593,Nước Ngọt.Suối,4,10.000
3593,Mì Thập Cẫm,1,89.000
3593,.Sụn Gà Cháy Tỏi,1,59.000
3594,Gỏi Sứa,1,59.000
3594,Mực 1 nắng nướng muối ớt,1,69.000
3594,Cơm Rang Hãi Sãn,1,79.000
3594,Budweiser,2,20.000
3595,Mực Pattaya,1,69.000
3595,Tiger Bạc,2,15.500
3595,Lẫu Gà Chanh Ớt,1,139.000
3596,Lẫu Thái,1,129.000
3596,Bao Tử Cá Chiên Giòn,1,49.000
3596,Nước Ngọt.Suối,4,10.000
3596,.Mì thêm,2,5.000
3596,Gỏi Sứa,1,59.000
3597,Cơm Rang Hãi Sãn,1,79.000
3597,Nước Ngọt.Suối,5,10.000
3597,Mực Pattaya,1,69.000
3597,.Sụn Gà Chiên Nước Mắm,1,59.000
3598,Cá Đuối Chiên Xã,1,79.000
3598,Mực 1 nắng nướng muối ớt,1,69.000
3598,Nước Ngọt.Suối,1,10.000
3598,Cơm Rang Tỏi,1,49.000
3599,Sài Gòn special,4,14.500
3599,Mực Pattaya,1,69.000
3600,Nước Ngọt.Suối,3,10.000
3600,Mực Rang Tiêu,1,69.000
3600,Cơm Rang Tỏi,1,49.000
3600,Lẫu Mẽ Cá Đuối,1,139.000
3600,Tiger Nâu,1,14.000
3601,Tiger Nâu,17,14.000
3601,Éch Chiên Nươc Mắm,1,79.000
3601,.Sụn Gà Chiên Nước Mắm,1,59.000
3601,Cà Cải Dưa Lắc Xê,1,19.000
3601,Gõi Đu Đũ 3 Khía Bò,1,99.000
3601,Tiger Bạc,1,15.500
3601,Nước Ngọt.Suối,2,10.000
3602,Mực Chiên Giòn,2,69.000
3603,Tiger Nâu,6,14.000
3603,Mực Pattaya,1,69.000
3603,.Sụn Gà Chiên Nước Mắm,1,59.000
3604,Ba Khía Thêm,1,200.000
3605,Beck's,2,14.000
3605,Nước Ngọt.Suối,1,10.000
3605,Mực Pattaya,1,69.000
3605,Bao Tử Cá Chiên Nước Mắm,1,49.000
3606,.Mì thêm,3,5.000
3606,Nước Ngọt.Suối,2,10.000
3606,Beck's,2,14.000
3606,Mực Rang Tiêu,1,69.000
3606,Lẫu Nướng Pallet,1,189.000
3607,Mì Hải Sãn,1,89.000
3608,.Sụn Gà Chiên Nước Mắm,1,59.000
3608,Lẫu Gà Chanh Ớt,1,139.000
3608,Mực Pattaya,1,69.000
3608,Beck's,1,14.000
3608,Nước Ngọt.Suối,1,10.000
3609,Nước Ngọt.Suối,4,10.000
3609,Mực Pattaya,1,69.000
3609,Cơm Rang Tỏi,1,49.000
3609,Chặng Dừng Nướng Sate,1,69.000
3610,Nước Ngọt.Suối,2,10.000
3610,Gỏi Sứa,1,59.000
3610,Mực Pattaya,1,69.000
3610,Tôm nướng muối ớt,1,69.000
3611,Mực Pattaya,1,69.000
3611,Nước Ngọt.Suối,2,10.000
3611,.Sụn Gà Chiên Nước Mắm,1,59.000
3612,Beck's,2,14.000
3612,Bao Tử Cá Chiên Nước Mắm,1,49.000
3612,Tiger Nâu,15,14.000
3612,Óc Tủy Hấp Gừng,1,69.000
3612,Cà Nướng Mỡ Hành,1,29.000
3612,Mực Pattaya,1,69.000
3613,Gỏi Sứa,1,59.000
3613,Mực Pattaya,1,69.000
3613,Cơm Rang Hãi Sãn,1,79.000
3613,Ốc Bưu Quay Lu,1,49.000
3614,Sài Gòn special,4,14.500
3614,Ếch Chiên Bơ,1,79.000
3614,Canh Khổ Qua Thịt Bầm,1,99.000
3614,Nước Ngọt.Suối,3,10.000
3615,Sụn Gà Chiên Dòn,1,59.000
3616,Óc Tủy Hấp Gừng,1,69.000
3616,Ếch Chiên Bơ,1,79.000
3616,Tiger Nâu,2,14.000
3616,Nước Ngọt.Suối,1,10.000
3617,.Sụn Gà Cháy Tỏi,1,59.000
3617,Sai Gòn Đỏ,9,11.000
3617,Beck's,5,14.000
3617,Chân Gà Chiên Nước Mắm,1,49.000
3617,Nước Ngọt.Suối,1,10.000
3618,Nước Ngọt.Suối,2,10.000
3618,Éch Chiên Nươc Mắm,1,79.000
3618,Lẩu Ếch Chanh Ớt,1,139.000
3619,Mì Hải Sãn,1,89.000
3619,Mực Pattaya,1,69.000
3619,Bò cuộn phô mai kim châm,1,89.000
3619,Beck's,4,14.000
3620,Cánh Gà Chiên Nước Mắm,1,75.000
3620,Mực Chiên Giòn,1,69.000
3621,Nước Ngọt.Suối,2,10.000
3621,Lẫu Thái,1,129.000
3622,.Ốc Hấp Tiêu,1,39.000
3622,.Ốc Nướng Tiêu,1,39.000
3623,Nước Ngọt.Suối,2,10.000
3623,Lẫu Nướng Pallet,1,189.000
3624,Mực Pattaya,1,69.000
3624,Lẫu Gà Chanh Ớt,1,139.000
3624,Nước Ngọt.Suối,2,10.000
3625,.Ốc Nướng Tiêu,1,39.000
3625,Gõi Đu Đũ 3 Khía Bò,1,99.000
3625,Nước Ngọt.Suối,2,10.000
3625,Mì Xào Bò,1,89.000
3626,Mực Pattaya,1,69.000
3627,Lẫu Thái,1,129.000
3627,Nước Ngọt.Suối,2,10.000
3627,Ốc Bưu Quay Lu,1,49.000
3627,Gỏi Sứa,1,59.000
3628,Beck's,3,14.000
3628,Tiger Nâu,9,14.000
3628,Sai Gòn Đỏ,53,11.000
3628,Heineken,10,18.000
3628,Phụ Thu Luộc Cua,5,29.000
3628,Tặng Mực Nướng Pattaya,2,0
3628,Sài Gòn special,47,14.500
3628,Cánh Gà Chiên Nước Mắm,5,75.000
3628,Mực Chiên Giòn,5,69.000
3628,Lẫu Thái,5,129.000
3628,Sườn Nướng Pallet,4,99.000
3628,Nước Ngọt.Suối,22,10.000
3628,Bánh Mì Nhỏ,2,3.000
3628,Trứng ỐpLa,2,6.000
3629,Ốc Bưu Quay Lu,1,49.000
3629,Nước Ngọt.Suối,2,10.000
3629,Trứng ỐpLa,1,6.000
3629,Cơm Rang Tỏi,1,49.000
3629,Chặng Dừng Chiên Nước Mắm,1,69.000
3630,Bò Lúc Lắc Khoai Tây,1,89.000
3630,Gà Nia,1,159.000
3630,Mực Nia Pallet,1,99.000
3630,Mực Pattaya,1,69.000
3630,Nước Ngọt.Suối,3,10.000
3631,Chân Gà Chiên Nước Mắm,1,49.000
3631,Nước Ngọt.Suối,1,10.000
3631,.Mì thêm,2,5.000
3631,Sài Gòn special,3,14.500
3631,Lẫu Gà Chanh Ớt,1,139.000
3632,Lẫu Thái,1,129.000
3632,.Mì thêm,4,5.000
3632,Nước Ngọt.Suối,2,10.000
3633,Sài Gòn special,6,14.500
3633,Ốc Hấp Tiêu shock,1,19.000
3633,Cá Đuối Nướng Bắp Chuối,1,79.000
3633,Gỏi Sứa,1,59.000
3634,Lẫu Thái,1,129.000
3634,Nước Ngọt.Suối,2,10.000
3634,Chặng Dừng Xào Kiệu,1,69.000
3634,Ốc Hấp Tiêu shock,1,19.000
3634,.Tàu Hủ Sã Ớt,1,39.000
3635,Ốc Hấp Tiêu shock,1,19.000
3635,Mực Pattaya,1,69.000
3635,Gõi Sứa,1,59.000
3635,Nước Ngọt.Suối,2,10.000
3636,Sài Gòn special,8,14.500
3636,Sai Gòn Đỏ,7,11.000
3636,Bánh Mì Nhỏ,1,3.000
3636,Ếch Xào Lăn,1,89.000
3636,Mực Pattaya,1,69.000
3636,Bò Xào Củ Hành,1,89.000
3637,Sườn Nướng Sữa,1,89.000
3638,Lẫu Thái,1,129.000
3638,Mực Chiên Giòn,1,69.000
3638,Nước Ngọt.Suối,2,10.000
3639,Ốc Hấp Tiêu shock,1,19.000
3639,Sai Gòn Đỏ,12,11.000
3640,Mực Pattaya,1,69.000
3641,Lẩu Ếch Chanh Ớt,2,139.000
3641,Nước Ngọt.Suối,5,10.000
3641,Mực Pattaya,1,69.000
3641,.Sụn Gà Chiên Nước Mắm,1,59.000
3641,Tôm cháy tỏi,1,69.000
3641,Gỏi Sứa,1,59.000
3642,Ếch Nương Mọi,1,79.000
3642,Beck's,2,14.000
3642,Cơm Rang Tỏi,1,49.000
3642,Mực Pattaya,1,69.000
3643,Nước Ngọt.Suối,2,10.000
3643,Sài Gòn special,1,14.500
3643,Lẫu Khô,1,139.000
3643,Gỏi Sứa,1,59.000
3643,Éch Chiên Nươc Mắm,1,79.000
3644,Sườn Nướng Pallet,1,99.000
3644,Tiger Bạc,3,15.500
3644,Ớt Chiên Giòn,1,49.000
3644,Mực Rang Tiêu,1,69.000
3645,Lẫu Khô,1,139.000
3645,Tiger Bạc,2,15.500
3645,Mực Pattaya,1,69.000
3646,Gỏi Sứa,1,59.000
3646,Heineken,2,18.000
3646,Bò Lúc Lắc Khoai Tây,1,89.000
3647,Gà Nia,1,159.000
3647,Nước Ngọt.Suối,1,10.000
3647,Khăn Lạnh,1,2.000
3648,Nước Ngọt.Suối,2,10.000
3648,Budweiser,5,20.000
3648,Ếch sapo,1,79.000
3648,.Sụn Gà Cháy Tỏi,1,59.000
3648,Cơm Rang Hãi Sãn,1,79.000
3648,Ốc Hấp Tiêu shock,1,19.000
3648,Mực Pattaya,1,69.000
3649,Lẩu Ếch Chanh Ớt,1,139.000
3650,.Sụn Gà Cháy Tỏi,1,59.000
3650,Lẫu Thái,1,129.000
3650,Nước Ngọt.Suối,2,10.000
3650,Mực Pattaya,1,69.000
3651,Nước Ngọt.Suối,2,10.000
3651,Mực Nia Pallet,1,99.000
3651,Bò cuộn phô mai kim châm,1,89.000
3652,Mực Pattaya,1,69.000
3653,Tiger Nâu,5,14.000
3653,Mực Pattaya,2,69.000
3653,Gõi Đu Đũ 3 Khía Hãi Sãn,1,99.000
3653,Nước Ngọt.Suối,2,10.000
3653,Gà Nia,1,159.000
3653,Cơm Rang Hãi Sãn,2,79.000
3653,Sườn Nướng Pallet,1,99.000
3653,Mì Thập Cẫm,1,89.000
3654,Nước Ngọt.Suối,2,10.000
3654,Gà Nia,1,159.000
3655,Mực Pattaya,1,69.000
3655,Nước Ngọt.Suối,2,10.000
3655,Mì Hải Sãn,1,89.000
3655,.Ốc Hấp Thái,1,39.000
3656,Lẫu Thái,1,129.000
3656,Nước Ngọt.Suối,2,10.000
3656,Gỏi Sứa,2,59.000
3656,Cơm Rang Hãi Sãn,2,79.000
3656,Mực Nia Pallet,1,99.000
3656,.Mì thêm,3,5.000
3656,Sài Gòn special,5,14.500
3656,Mực Pattaya,2,69.000
3656,Chặng dừng nướng cọng,1,79.000
3657,Nước Ngọt.Suối,2,10.000
3657,Chặng dừng nướng cọng,1,79.000
3657,Ốc Bưu Quay Lu,1,49.000
3658,Ốc Bưu Quay Lu,1,49.000
3658,Chân Gà Chiên Nước Mắm,1,49.000
3658,Mì Thập Cẫm,1,89.000
3658,Tiger Nâu,17,14.000
3658,Mực Pattaya,1,69.000
3659,Gỏi Sứa,1,59.000
3659,Mực Pattaya,1,69.000
3659,Ốc Bưu Quay Lu,1,49.000
3659,Nước Ngọt.Suối,1,10.000
3659,Beck's,1,14.000
3660,Lẫu Thái,2,129.000
3660,Cánh Gà Chiên Nước Mắm,2,75.000
3660,Chân Gà Chiên Nước Mắm,1,49.000
3660,Cơm Rang Hãi Sãn,1,79.000
3660,Nước Ngọt.Suối,4,10.000
3660,Mực Pattaya,2,69.000
3660,.Ốc Nướng Tiêu,1,39.000
3660,Sài Gòn special,20,14.500
3661,Nước Ngọt.Suối,7,10.000
3661,Gà Nia,1,159.000
3661,Cơm Rang Tỏi,1,49.000
3661,.Sụn Gà Chiên Nước Mắm,1,59.000
3661,Mực Pattaya,2,69.000
3661,Tủy Heo Chiên Xù,1,59.000
3661,.Sụn Gà Cháy Tỏi,1,59.000
3662,Mực Pattaya,1,69.000
3663,Gà Nướng Muối Ớt,1,139.000
3663,Mực Pattaya,1,69.000
3663,Lẫu Bò Kampot,1,169.000
3663,.Mì thêm,2,5.000
3663,Tiger Bạc,4,15.500
3664,Mực Pattaya,1,69.000
3664,Tôm nướng muối ớt,1,69.000
3664,.Mì thêm,3,5.000
3664,Nước Ngọt.Suối,4,10.000
3664,.Ốc Nướng Tiêu,1,39.000
3665,Nước Ngọt.Suối,4,10.000
3665,Cơm Rang Hãi Sãn,1,79.000
3665,.Sụn Gà Cháy Tỏi,1,59.000
3665,Ốc Bưu Quay Lu,1,49.000
3665,Mực Pattaya,1,69.000
3665,Mì Hải Sãn,1,89.000
3666,Mực Pattaya,2,69.000
3666,Sườn Nướng Sữa,1,89.000
3666,Tiger Nâu,8,14.000
3667,Cơm Rang Hãi Sãn,1,79.000
3667,Éch Chiên Nươc Mắm,1,79.000
3667,Nước Ngọt.Suối,1,10.000
3667,Mực Pattaya,1,69.000
3668,Trứng Xào Khổ Qua,1,49.000
3668,Gỏi Sứa,1,59.000
3668,Tiger Bạc,3,15.500
3668,Sườn Nướng Muối Ớt,1,89.000
3668,.Sụn Gà Chiên Nước Mắm,1,59.000
3668,Bò Cuốn Lá Chúc,1,89.000
3669,Mực Pattaya,1,69.000
3670,Ốc Bưu Quay Lu,1,49.000
3670,Cơm Rang Hãi Sãn,1,79.000
3670,Cánh Gà Chiên Nước Mắm,1,75.000
3670,Nước Ngọt.Suối,3,10.000
3670,Mực Pattaya,1,69.000
3671,Tiger Bạc,10,15.500
3671,Tiger Nâu,2,14.000
3671,Mì Thập Cẫm,1,89.000
3671,Salad Nga,1,39.000
3671,Bò Cuốn Lá Chúc,1,89.000
3671,Ốc Bưu Quay Lu,1,49.000
3671,Gỏi Sứa,1,59.000
3672,Gỏi Sứa,1,59.000
3672,Cơm Rang Tỏi,1,49.000
3672,Nước Ngọt.Suối,1,10.000
3673,Mực Pattaya,1,69.000
3674,.Rau Thêm Lẫu,1,15.000
3674,Nước Ngọt.Suối,1,10.000
3674,Gỏi Sứa,1,59.000
3674,Lẫu Gà Chanh Ớt,1,139.000
3674,.Mì thêm,2,5.000
3674,.Sụn Gà Chiên Nước Mắm,1,59.000
3675,Ốc Bưu Quay Lu,1,49.000
3675,.Sụn Gà Chiên Nước Mắm,1,59.000
3675,Mực Pattaya,1,69.000
3675,Nước Ngọt.Suối,2,10.000
3675,Cơm Rang Hãi Sãn,1,79.000
3675,Tiger Nâu,12,14.000
3676,Budweiser,1,20.000
3676,Cà Nướng Mỡ Hành,1,29.000
3676,Lẫu Khô,1,139.000
3677,Mực Pattaya,1,69.000
3677,Kho Quẹt.,1,29.000
3677,Thuốc mèo (lớn),1,25.000
3677,Rau Luộc Thập Cẩm,1,39.000
3677,Mực Chiên Giòn,1,69.000
3677,Mực 1 nắng nướng muối ớt,2,69.000
3677,Tiger Nâu,24,14.000
3678,Ốc Bưu Quay Lu,1,49.000
3678,Nước Ngọt.Suối,1,10.000
3678,Gà Nia,1,159.000
3678,Tiger Bạc,2,15.500
3679,Lẫu Thái,1,129.000
3679,Cơm Rang Tỏi,1,49.000
3679,Cánh Gà Chiên Nước Mắm,1,75.000
3679,Nước Ngọt.Suối,6,10.000
3679,Mực Pattaya,1,69.000
3680,Heineken,1,18.000
3680,Nước Ngọt.Suối,1,10.000
3680,Mực Pattaya,1,69.000
3680,Tủy Heo Chiên Xù,1,59.000
3681,Lẫu Thái,1,129.000
3681,Mực Pattaya,1,69.000
3681,Nước Ngọt.Suối,3,10.000
3682,Cơm Rang Tỏi,1,49.000
3682,Salad Nga,1,39.000
3682,Beck's,6,14.000
3683,Nước Ngọt.Suối,2,10.000
3683,Salad Nga,1,39.000
3683,Sườn Nướng Sữa,1,89.000
3683,Lẫu Khô,1,139.000
3684,Nước Ngọt.Suối,2,10.000
3684,Mực Pattaya,1,69.000
3684,Óc Tủy Hấp Gừng,1,69.000
3684,.Sụn Gà Chiên Nước Mắm,1,59.000
3685,Mực Pattaya,2,69.000
3685,Gỏi Sứa,1,59.000
3685,Nước Ngọt.Suối,4,10.000
3685,Tủy Heo Chiên Xù,1,59.000
3685,Ốc Bưu Quay Lu,1,49.000
3686,Gà Nia,1,159.000
3686,Heineken,2,18.000
3686,Ốc Bưu Quay Lu,1,49.000
3687,Tiger Nâu,3,14.000
3687,Nước Ngọt.Suối,1,10.000
3688,Ớt Chiên Giòn,1,49.000
3688,Ốc Bưu Quay Lu,1,49.000
3688,Bao Tử Cá Chiên Giòn shock,1,19.000
3688,Nước Ngọt.Suối,5,10.000
3688,Mì Hải Sãn,1,89.000
3688,Gà Nia,1,159.000
3688,Mực Pattaya,1,69.000
3689,Nước Ngọt.Suối,2,10.000
3689,Cơm Trắng,1,10.000
3689,Bò Lúc Lắc Khoai Tây,1,89.000
3689,Mực Pattaya,1,69.000
3690,Nước Ngọt.Suối,2,10.000
3690,.Mì thêm,2,5.000
3690,Lẫu Thái,1,129.000
3691,Nước Ngọt.Suối,2,10.000
3691,.Sụn Gà Cháy Tỏi,1,59.000
3691,Mì Hải Sãn,1,89.000
3692,Tiger Nâu,3,14.000
3692,Gỏi Sứa,1,59.000
3692,Éch Chiên Nươc Mắm,1,79.000
3692,Bao Tử Cá Chiên Giòn shock,1,19.000
3692,Mực Pattaya,1,69.000
3692,Lẫu Bò Kampot,1,169.000
3693,Gỏi Sứa,1,59.000
3693,Mực Pattaya,1,69.000
3693,Nước Ngọt.Suối,3,10.000
3693,Ốc Bưu Quay Lu,1,49.000
3693,Thuốc 555,1,30.000
3694,Mực Chiên Giòn,1,69.000
3695,Nước Ngọt.Suối,2,10.000
3695,Mực Chiên Giòn,1,69.000
3695,Lẫu Nướng Pallet,1,189.000
3695,Mực Pattaya,1,69.000
3696,Nước Ngọt.Suối,4,10.000
3696,Mực Pattaya,1,69.000
3696,Lẫu Nướng Pallet,1,189.000
3696,Óc Tủy Hấp Gừng,1,69.000
3697,Cánh Gà Chiên Nước Mắm,1,75.000
3697,Ốc Bưu Quay Lu,1,49.000
3697,Dồi Trường Xào Dưa Cãi,1,89.000
3697,Mực Pattaya,1,69.000
3697,Gỏi Sứa,1,59.000
3698,Bò Lúc Lắc Khoai Tây,1,89.000
3699,Mì Hải Sãn,1,89.000
3699,Beck's,1,14.000
3699,Nước Ngọt.Suối,2,10.000
3699,Chân Gà Chiên Nước Mắm,1,49.000
3699,Éch Chiên Nươc Mắm,2,79.000
3700,Bún thêm,1,5.000
3700,Bao Tử Cá Chiên Giòn shock,1,19.000
3700,Lẫu Thái,1,129.000
3700,Nước Ngọt.Suối,4,10.000
3700,Mực Pattaya,1,69.000
3700,Gà Nia,1,159.000
3700,Ốc Bưu Quay Lu,1,49.000
3700,Cơm thêm Gà Nia,1,5.000
3701,Beck's,8,14.000
3701,.Ốc Hấp Tiêu,1,39.000
3701,Tiger Nâu,20,14.000
3701,Ốc Bưu Quay Lu,1,49.000
3701,Ớt Chiên Giòn,1,49.000
3701,.Ốc Nướng Tiêu,1,39.000
3701,Cá Trứng Chiên Dòn,1,49.000
3702,Mực Pattaya,1,69.000
3702,Cơm Rang Tỏi,1,49.000
3702,Nước Ngọt.Suối,1,10.000
3703,Mực Pattaya,2,69.000
3703,Beck's,12,14.000
3703,Gỏi Sứa,1,59.000
3703,Thuốc mèo (lớn),1,25.000
3704,Nước Ngọt.Suối,1,10.000
3704,Heineken,1,18.000
3704,Mì Xào Giòn,1,89.000
3704,Mực 1 nắng nướng muối ớt,1,69.000
3705,.Rau Thêm Lẫu,1,15.000
3705,Nước Ngọt.Suối,1,10.000
3705,Beck's,1,14.000
3705,Bún thêm,1,5.000
3705,Bánh Chè Chiên Nước Mắm,1,69.000
3705,Lẫu Mẽ Cá Đuối,1,139.000
3706,Nước Ngọt.Suối,1,10.000
3706,Cánh Gà Chiên Nước Mắm,1,75.000
3706,Sai Gòn Đỏ,16,11.000
3706,Cá Đuối Nướng Bắp Chuối,1,79.000
3706,Bao Tử Cá Chiên Giòn shock,1,19.000
3706,Chặng dừng nướng cọng,1,79.000
3707,Tiger Nâu,30,14.000
3707,Lẫu Khô,1,139.000
3707,Bao Tử Cá Chiên Nước Mắm,1,49.000
3707,Ếch Chiên Bơ,1,79.000
3708,Nước Ngọt.Suối,6,10.000
3708,Tiger Bạc,7,15.500
3708,Gà hấp cải xanh (1 con),1,239.000
3708,Mực Pattaya,1,69.000
3708,Mực Nia Pallet,1,99.000
3708,Cơm Rang Hãi Sãn,1,79.000
3708,Bò Lúc Lắc Khoai Tây,1,89.000
3708,Lẫu Nướng Pallet,1,189.000
3709,Nước Ngọt.Suối,1,10.000
3709,Lẫu Nướng Pallet,1,189.000
3709,Gỏi Sứa,1,59.000
3710,Mực Pattaya,2,69.000
3710,Cơm Rang Cá Mặn,1,59.000
3710,Gỏi Sứa,1,59.000
3710,Nước Ngọt.Suối,1,10.000
3710,Dồi Trường Xào Dưa Cãi,1,89.000
3710,Ốc Bưu Quay Lu,1,49.000
3710,Tiger Nâu,27,14.000
3710,Beck's,2,14.000
3711,Sài Gòn special,2,14.500
3711,Mực Pattaya,1,69.000
3711,Lẫu Thái,1,129.000
3712,Nước Ngọt.Suối,2,10.000
3712,Cá Trứng Chiên Dòn,1,49.000
3712,Cơm Rang Cá Mặn,1,59.000
3712,Mực Pattaya,1,69.000
3713,Mực Pattaya,1,69.000
3714,Mực Pattaya,1,69.000
3714,Cơm Rang Tỏi,1,49.000
3714,Bao Tử Cá Chiên Giòn shock,1,19.000
3714,.Ốc Nướng Tiêu,1,39.000
3714,Nước Ngọt.Suối,2,10.000
3715,Tủy Heo Hấp Gừng,1,69.000
3715,Sườn Nướng Sữa,1,89.000
3715,Mực Chiên Giòn,1,69.000
3715,Sài Gòn special,22,14.500
3715,Tủy Heo Chiên Xù,1,59.000
3715,Mì Xào Bò,1,89.000
3715,Tôm cháy tỏi,1,69.000
3716,Nước Ngọt.Suối,2,10.000
3716,Heineken,10,18.000
3716,Chặng dừng nướng cọng,1,79.000
3716,Cơm Rang Hãi Sãn,1,79.000
3716,Ốc Bưu Quay Lu,1,49.000
3716,Mực Pattaya,1,69.000
3717,Nước Ngọt.Suối,1,10.000
3717,Lẩu Ếch Chanh Ớt,1,139.000
3717,Sườn Nướng Pallet,1,99.000
3718,Beck's,1,14.000
3718,Mực Pattaya,1,69.000
3718,Cá Trứng Chiên Dòn,1,49.000
3718,Lẫu Nướng Pallet,1,189.000
3718,Cơm Rang Cá Mặn,1,59.000
3718,Nước Ngọt.Suối,2,10.000
3719,Ếch sapo,1,79.000
3719,Mực Pattaya,1,69.000
3719,Sườn Nướng Pallet,1,99.000
3720,Mực Pattaya,1,69.000
3720,Cơm Rang Hãi Sãn,1,79.000
3720,Gỏi Sứa,1,59.000
3720,Nước Ngọt.Suối,3,10.000
3721,Chặng dừng nướng cọng,1,79.000
3721,Lẫu Nướng Pallet,1,189.000
3721,Sườn Nướng Pallet,1,99.000
3721,Mực Pattaya,1,69.000
3721,Nước Ngọt.Suối,3,10.000
3721,Cơm Rang Cá Mặn,2,59.000
3721,Mực Chiên Giòn,1,69.000
3721,Tiger Nâu,29,14.000
3721,Beck's,5,14.000
3722,Ốc Bưu Quay Lu,1,49.000
3722,Mực Pattaya,1,69.000
3722,Óc Tủy Hấp Gừng,1,69.000
3722,Trái  Cây,1,19.000
3722,Tiger Nâu,21,14.000
3722,Chặng dừng nướng cọng,1,79.000
3722,Khô cá cơm gỏi bưởi,1,49.000
3723,Bún thêm,1,5.000
3723,Lẫu Nướng Pallet,1,189.000
3723,Ốc Bưu Quay Lu,1,49.000
3723,Nước Ngọt.Suối,3,10.000
3723,Mực Nia Pallet,1,99.000
3723,Mực Pattaya,1,69.000
3724,Chặng dừng nướng cọng,1,79.000
3724,Lẩu Ếch Chanh Ớt,1,139.000
3724,Nước Ngọt.Suối,2,10.000
3724,Bò cuộn phô mai kim châm,1,89.000
3725,.Ốc Hấp Tiêu,1,39.000
3725,Tủy Heo Chiên Xù,1,59.000
3725,Tàu Hủ Chiên Dòn,1,39.000
3725,Phụ Thu,1,30.000
3725,Bao Tử Cá Chiên Nước Mắm,1,49.000
3725,Cơm Rang Cá Mặn,1,59.000
3726,Tiger Bạc,10,15.500
3726,Nước Ngọt.Suối,2,10.000
3726,Thuốc 555,1,30.000
3726,Cá Đuối Nướng Bắp Chuối,1,79.000
3726,Sườn Nướng Pallet,1,99.000
3726,Mực Pattaya,1,69.000
3726,Rau Luộc Thập Cẩm,1,39.000
3726,Kho Quẹt,1,29.000
3726,Mực Nia Pallet,1,99.000
3727,Nước Ngọt.Suối,2,10.000
3727,Gà Nia,1,159.000
3727,Sườn Nướng Pallet,1,99.000
3728,Gà Nia,1,159.000
3728,Chặng dừng nướng cọng,1,79.000
3728,Tiền Xuất Hóa Đơn Đỏ,1,234.000
3728,Lẫu Bò Kampot,1,169.000
3728,Mực Pattaya,1,69.000
3728,Gỏi Sứa,1,59.000
3728,Beck's,5,14.000
3728,Heineken,4,18.000
3729,Budweiser,1,20.000
3729,.Ốc Hấp Tiêu,1,39.000
3729,Mực Pattaya,1,69.000
3729,Nước Ngọt.Suối,1,10.000
3730,Cơm Rang Cá Mặn,1,59.000
3730,Lẫu Nướng Pallet,1,189.000
3730,Mực Pattaya,1,69.000
3730,Nước Ngọt.Suối,2,10.000
3730,Sài Gòn special,14,14.500
3730,Chân Gà Chiên Nước Mắm,1,49.000
3730,Mì Thập Cẫm,1,89.000
3731,Mực Pattaya,2,69.000
3732,Lẫu Khô,1,139.000
3732,Cơm Rang Hãi Sãn,1,79.000
3732,Mực Pattaya,1,69.000
3732,Nước Ngọt.Suối,5,10.000
3733,Nước Ngọt.Suối,2,10.000
3733,Beck's,1,14.000
3733,Mực Pattaya,1,69.000
3733,Lẫu Khô,1,139.000
3734,Mực Pattaya,1,69.000
3735,Mực Pattaya,1,69.000
3735,Tôm cháy tỏi,1,69.000
3735,Sườn Nướng Pallet,1,99.000
3735,Tiger Bạc,6,15.500
3736,Chặng Dừng Xào Kiệu,1,69.000
3736,Gõi Đu Đũ 3 Khía Hãi Sãn,1,99.000
3736,.Sụn Gà Chiên Nước Mắm,1,59.000
3736,Mực Chiên Giòn,1,69.000
3737,Mực Pattaya,1,69.000
3738,Tiger Nâu,25,14.000
3738,Éch Chiên Nươc Mắm,1,79.000
3738,Chặng dừng nướng cọng,1,79.000
3739,Bò Lúc Lắc Khoai Tây,2,89.000
3740,Sài Gòn special,6,14.500
